,subject,subjectId,title,G,GS,MIN,TS%,eFG%,FTRate,OR%,DR%,AST%,TO%,STL%,BLK%,Usg%,+/-,PPP,position,PTS,2P%,%2P,FGM,FGA,FGM-A,FG%,3PM,3PA,3PM-A,3P-R,2PM,2PA,2PM-A,FTM,FTA,FTM-A,ORB,DRB,REB,AST,TO,3P%,%3P,STL,FT%,player_id,Spot-Up_count,Spot-Up_percent,Spot-Up_ppp,Cut_count,Cut_percent,Cut_ppp,Transition_count,Transition_percent,Transition_ppp,P&R Roll Man_count,P&R Roll Man_percent,P&R Roll Man_ppp,Off Screen_count,Off Screen_percent,Off Screen_ppp,Hand Off_count,Hand Off_percent,Hand Off_ppp,P&R Ball Handler_count,P&R Ball Handler_percent,P&R Ball Handler_ppp,Offensive Rebound_count,Offensive Rebound_percent,Offensive Rebound_ppp,ISO_count,ISO_percent,ISO_ppp,No Play Type_count,No Play Type_percent,No Play Type_ppp
37,player,1cjW4MLsRcu3lX3D4Tyhng,,14,0,4.19762,33.3,33.3,0.0,7.6,0.0,8.8,25.0,1.7,0.0,12.4,-3.6,0.5,F,0.6,33.3,100.0,0.3,0.9,0.3-0.9,33.3,0.0,0.0,0.0-0.0,,0.3,0.9,0.3-0.9,0.0,0.0,0.0-0.0,,,,0.3,0.3,,0.0,0.1,,1cjW4MLsRcu3lX3D4Tyhng,,,,,,,4.0,28.57142857142857,1.0,,,,,,,2.0,14.285714285714285,0.0,2.0,14.285714285714285,0.0,2.0,14.285714285714285,2.0,2.0,14.285714285714285,0.0,,,
38,player,yTWtEuBhR86IAafy5lpxIA,,11,2,14.98636,65.6,64.5,9.1,6.4,13.2,12.0,10.9,1.5,1.3,17.7,-5.0,1.17,G,6.8,50.0,25.5,2.4,5.0,2.4-5.0,47.3,1.7,3.7,1.7-3.7,,0.6,1.3,0.6-1.3,0.4,0.5,0.4-0.5,,,,1.1,0.6,46.3,74.5,0.5,80.0,yTWtEuBhR86IAafy5lpxIA,51.0,37.5,0.9215686274509803,6.0,4.411764705882353,1.8333333333333333,28.0,20.588235294117645,1.2857142857142858,4.0,2.941176470588235,0.25,8.0,5.88235294117647,1.0,19.0,13.970588235294118,1.3157894736842106,9.0,6.61764705882353,0.8888888888888888,7.0,5.147058823529411,1.8571428571428572,1.0,0.7352941176470588,0.0,2.0,1.4705882352941175,1.0
39,player,gTItooOBSAeNo-N-AgLthg,,18,6,20.16389,53.9,52.8,14.8,5.2,11.8,18.3,14.8,2.6,1.5,22.5,4.5,0.92,G,10.3,47.4,35.2,3.7,9.0,3.7-9.0,40.7,2.2,5.8,2.2-5.8,,1.5,3.2,1.5-3.2,0.8,1.3,0.8-1.3,,,,2.8,1.7,37.1,64.8,1.2,62.5,gTItooOBSAeNo-N-AgLthg,48.0,28.07017543859649,1.625,6.0,3.508771929824561,1.0,45.0,26.31578947368421,1.2666666666666666,3.0,1.7543859649122806,0.0,6.0,3.508771929824561,1.5,21.0,12.280701754385964,0.2857142857142857,24.0,14.035087719298245,0.625,6.0,3.508771929824561,0.0,6.0,3.508771929824561,1.0,6.0,3.508771929824561,1.5
40,player,hGGo7N2ATCCmg8x1HUii0A,,52,20,26.50962,53.5,50.4,16.6,1.3,10.7,26.2,13.2,1.6,0.5,22.2,2.1,0.93,G,12.5,50.8,45.9,4.5,10.9,4.5-10.9,41.3,2.0,5.9,2.0-5.9,,2.5,5.0,2.5-5.0,1.5,1.8,1.5-1.8,,,,4.7,1.8,33.3,54.1,0.9,85.1,hGGo7N2ATCCmg8x1HUii0A,172.0,23.369565217391305,1.1627906976744187,20.0,2.717391304347826,1.2,138.0,18.75,0.8840579710144928,30.0,4.076086956521739,0.5333333333333333,14.0,1.9021739130434785,0.8571428571428571,54.0,7.336956521739131,1.1111111111111112,250.0,33.96739130434783,1.096,6.0,0.8152173913043478,1.0,32.0,4.3478260869565215,1.625,16.0,2.1739130434782608,1.625
41,player,ibJIdv9uTkSC-KNdK3gCcg,,6,0,15.23056,55.9,45.7,45.7,15.0,21.0,9.0,16.0,3.7,2.4,24.3,-0.7,0.94,C,7.8,50.0,74.3,2.5,5.8,2.5-5.8,42.9,0.3,1.5,0.3-1.5,,2.2,4.3,2.2-4.3,2.5,2.7,2.5-2.7,,,,0.8,1.3,22.2,25.7,1.2,93.8,ibJIdv9uTkSC-KNdK3gCcg,11.0,10.2803738317757,0.2727272727272727,17.0,15.887850467289718,0.9411764705882353,15.0,14.018691588785046,1.1333333333333333,18.0,16.822429906542055,1.1111111111111112,,,,,,,,,,34.0,31.775700934579437,1.0,,,,4.0,3.7383177570093453,2.0
42,player,qFwsm5M5TdGiH1S2pFJGFA,,21,15,24.27222,59.8,59.1,14.0,4.3,23.1,39.8,36.6,1.6,2.4,13.7,-1.1,0.76,G-F,5.6,59.1,100.0,2.6,4.4,2.6-4.4,59.1,0.0,0.0,0.0-0.0,,2.6,4.4,2.6-4.4,0.4,0.6,0.4-0.6,,,,6.6,2.7,,0.0,0.8,61.5,qFwsm5M5TdGiH1S2pFJGFA,4.0,2.9629629629629632,1.0,34.0,25.185185185185183,1.1764705882352942,32.0,23.703703703703706,1.34375,11.0,8.148148148148149,1.4545454545454546,1.0,0.7407407407407408,0.0,1.0,0.7407407407407408,2.0,16.0,11.851851851851853,1.0625,9.0,6.666666666666667,1.5555555555555556,14.0,10.37037037037037,0.7857142857142857,1.0,0.7407407407407408,1.0
43,player,9ZRp_fbGROGwEqGdIVKWuw,,17,17,33.39608,60.6,54.4,37.7,1.2,10.5,17.9,12.2,1.0,0.2,31.6,-3.4,1.07,G,24.7,51.5,57.6,8.1,17.5,8.1-17.5,46.1,2.9,7.4,2.9-7.4,,5.2,10.1,5.2-10.1,5.7,6.6,5.7-6.6,,,,3.4,2.8,38.9,42.4,0.7,86.6,9ZRp_fbGROGwEqGdIVKWuw,61.0,15.64102564102564,1.3114754098360655,6.0,1.5384615384615385,1.6666666666666667,45.0,11.538461538461538,1.0666666666666667,4.0,1.0256410256410255,1.25,17.0,4.358974358974359,0.7647058823529411,70.0,17.94871794871795,1.2285714285714286,128.0,32.82051282051282,1.2265625,6.0,1.5384615384615385,0.6666666666666666,44.0,11.282051282051283,1.2954545454545454,7.0,1.7948717948717947,1.0
44,player,U3bHnxXRRi6jDFAXBWZAUQ,,12,0,17.3875,57.2,49.4,44.3,2.3,19.2,11.7,14.5,1.2,2.0,24.3,-4.3,0.98,F,9.0,50.9,67.1,2.9,6.6,2.9-6.6,44.3,0.7,2.2,0.7-2.2,,2.2,4.4,2.2-4.4,2.5,2.9,2.5-2.9,,,,1.2,1.3,30.8,32.9,0.4,85.7,U3bHnxXRRi6jDFAXBWZAUQ,19.0,20.212765957446805,0.8421052631578947,5.0,5.319148936170213,0.8,19.0,20.212765957446805,1.4210526315789473,6.0,6.382978723404255,1.6666666666666667,3.0,3.1914893617021276,1.0,10.0,10.638297872340425,1.1,11.0,11.702127659574469,1.0909090909090908,1.0,1.0638297872340425,2.0,4.0,4.25531914893617,0.75,4.0,4.25531914893617,1.25
45,player,3S2njzesT9iT_1rHErL1qw,,3,0,8.71111,81.8,81.8,0.0,0.0,13.4,7.5,21.4,3.7,4.2,23.1,-2.3,1.29,F,6.0,0.0,9.1,2.0,3.7,2.0-3.7,54.5,2.0,3.3,2.0-3.3,,0.0,0.3,0.0-0.3,0.0,0.0,0.0-0.0,,,,0.3,1.0,60.0,90.9,0.7,,3S2njzesT9iT_1rHErL1qw,11.0,78.57142857142857,1.9090909090909092,,,,,,,1.0,7.142857142857142,0.0,,,,2.0,14.285714285714285,0.0,,,,,,,,,,,,
46,player,cAQ9fs4tTTiNXxvcprJzbg,,42,14,21.83968,50.7,45.9,27.7,5.6,18.8,7.9,9.6,2.1,1.5,19.5,-3.2,0.92,F,8.6,49.5,58.5,3.0,7.6,3.0-7.6,40.3,0.9,3.1,0.9-3.1,,2.2,4.4,2.2-4.4,1.7,2.1,1.7-2.1,,,,1.1,0.9,27.3,41.5,1.0,79.5,cAQ9fs4tTTiNXxvcprJzbg,150.0,36.58536585365854,0.92,34.0,8.292682926829269,1.2941176470588236,80.0,19.51219512195122,1.05,14.0,3.414634146341464,0.8571428571428571,6.0,1.4634146341463417,1.0,16.0,3.902439024390244,1.375,6.0,1.4634146341463417,0.0,34.0,8.292682926829269,1.1176470588235294,2.0,0.4878048780487805,0.0,18.0,4.390243902439024,1.0
47,player,CVyhIQstQCCb-NeS8zwqOA,,26,6,25.40769,54.7,50.0,25.9,4.6,11.2,10.3,9.7,1.0,0.2,16.3,-2.1,0.99,F,9.0,49.4,43.0,3.0,7.4,3.0-7.4,40.4,1.4,4.2,1.4-4.2,,1.6,3.2,1.6-3.2,1.6,1.9,1.6-1.9,,,,1.8,0.9,33.6,57.0,0.5,84.0,CVyhIQstQCCb-NeS8zwqOA,139.0,44.69453376205787,1.064748201438849,22.0,7.07395498392283,1.2727272727272727,48.0,15.434083601286176,1.1041666666666667,10.0,3.215434083601286,0.9,9.0,2.8938906752411575,0.8888888888888888,16.0,5.144694533762058,0.4375,24.0,7.717041800643088,0.5416666666666666,20.0,6.430868167202572,1.75,13.0,4.180064308681672,0.6153846153846154,9.0,2.8938906752411575,1.5555555555555556
48,player,7TWtNEK-RAy1RRPFXuxh1Q,,20,20,33.65583,55.4,51.2,24.0,2.8,14.8,44.3,13.4,2.0,0.6,39.8,-1.2,0.96,G,30.4,50.9,47.2,10.4,24.8,10.4-24.8,42.1,4.5,13.1,4.5-13.1,,6.0,11.7,6.0-11.7,5.0,6.0,5.0-6.0,,,,7.4,4.2,34.4,52.8,1.4,84.0,7TWtNEK-RAy1RRPFXuxh1Q,94.0,14.618973561430792,1.0212765957446808,4.0,0.6220839813374806,1.25,117.0,18.195956454121305,1.188034188034188,,,,24.0,3.7325038880248838,1.125,50.0,7.776049766718507,1.04,241.0,37.480559875583204,1.157676348547718,15.0,2.332814930015552,1.4,80.0,12.441679626749611,1.0375,18.0,2.7993779160186625,0.5555555555555556
49,player,uTMl8SN8SKmCxy9_88iCxg,,14,14,29.70714,53.3,49.2,21.8,3.2,22.7,16.8,8.5,0.8,1.5,23.6,-5.4,0.98,F,16.4,52.7,55.8,6.0,14.1,6.0-14.1,42.6,1.9,6.2,1.9-6.2,,4.1,7.9,4.1-7.9,2.6,3.1,2.6-3.1,,,,3.1,1.4,29.9,44.2,0.5,83.7,uTMl8SN8SKmCxy9_88iCxg,90.0,24.390243902439025,1.0777777777777777,18.0,4.878048780487805,1.4444444444444444,78.0,21.138211382113823,1.2307692307692308,20.0,5.420054200542006,1.55,20.0,5.420054200542006,0.8,16.0,4.336043360433604,0.8125,73.0,19.78319783197832,0.8767123287671232,14.0,3.7940379403794036,1.2142857142857142,29.0,7.8590785907859075,0.7241379310344828,4.0,1.084010840108401,0.0
50,player,sqCYvdtzRLivMX8KQh9_0Q,,25,5,12.838,59.6,57.9,11.6,3.2,8.8,5.2,6.6,2.0,1.2,14.1,-0.9,1.11,G,4.8,51.2,45.3,1.8,3.8,1.8-3.8,46.3,0.9,2.1,0.9-2.1,,0.9,1.7,0.9-1.7,0.4,0.4,0.4-0.4,,,,0.4,0.3,42.3,54.7,0.5,81.8,sqCYvdtzRLivMX8KQh9_0Q,50.0,37.59398496240601,1.32,1.0,0.7518796992481203,0.0,14.0,10.526315789473683,1.2142857142857142,5.0,3.7593984962406015,0.8,19.0,14.285714285714285,0.8421052631578947,15.0,11.278195488721805,1.0666666666666667,15.0,11.278195488721805,1.3333333333333333,4.0,3.007518796992481,1.75,5.0,3.7593984962406015,1.4,5.0,3.7593984962406015,1.6
51,player,t3njdTDhS36cBohdyAGfCw,,50,8,18.99333,57.4,59.4,26.6,18.9,23.3,5.3,24.3,1.7,4.7,8.4,1.5,0.87,F,3.3,59.4,100.0,1.5,2.6,1.5-2.6,59.4,0.0,0.0,0.0-0.0,,1.5,2.6,1.5-2.6,0.2,0.7,0.2-0.7,,,,0.7,0.9,,0.0,0.7,35.3,t3njdTDhS36cBohdyAGfCw,,,,32.0,19.047619047619047,1.25,20.0,11.904761904761903,1.5,58.0,34.523809523809526,1.2758620689655173,,,,,,,,,,46.0,27.380952380952383,0.9565217391304348,2.0,1.1904761904761905,2.0,4.0,2.380952380952381,1.0
52,player,eEuNUWjoTwC8t1LjR71bAw,,28,16,10.80238,50.5,48.5,17.6,14.8,17.8,7.0,19.7,1.9,2.1,13.0,-3.7,0.81,F,2.6,46.9,94.1,1.1,2.4,1.1-2.4,47.1,0.1,0.1,0.1-0.1,,1.1,2.3,1.1-2.3,0.3,0.4,0.3-0.4,,,,0.5,0.6,50.0,5.9,0.4,66.7,eEuNUWjoTwC8t1LjR71bAw,4.0,5.263157894736842,1.5,20.0,26.31578947368421,1.2,10.0,13.157894736842104,0.6,22.0,28.947368421052634,0.7272727272727273,,,,,,,,,,18.0,23.684210526315788,1.2222222222222223,,,,2.0,2.631578947368421,1.0
53,player,rZyBbDzRRUKSMfaJwGtdXQ,,50,48,27.694,54.6,53.7,15.3,3.8,6.6,8.5,11.2,1.6,1.3,12.1,-4.7,0.97,G,7.6,42.7,46.0,2.8,6.5,2.8-6.5,42.3,1.5,3.5,1.5-3.5,,1.3,3.0,1.3-3.0,0.6,1.0,0.6-1.0,,,,1.6,0.9,42.0,54.0,0.9,60.0,rZyBbDzRRUKSMfaJwGtdXQ,178.0,40.63926940639269,1.202247191011236,26.0,5.93607305936073,1.0769230769230769,124.0,28.31050228310502,1.064516129032258,4.0,0.91324200913242,1.5,40.0,9.1324200913242,0.75,10.0,2.28310502283105,1.2,22.0,5.0228310502283104,0.45454545454545453,14.0,3.1963470319634704,1.2857142857142858,4.0,0.91324200913242,2.0,16.0,3.65296803652968,1.125
54,player,d29LZolyQdK-8JZ8S9AxAQ,,6,0,20.41667,79.0,80.0,10.0,5.6,16.4,8.2,8.7,0.8,1.7,16.7,-4.0,1.44,G-F,11.0,70.0,50.0,4.3,6.7,4.3-6.7,65.0,2.0,3.3,2.0-3.3,,2.3,3.3,2.3-3.3,0.3,0.7,0.3-0.7,,,,1.0,0.7,60.0,50.0,0.3,50.0,d29LZolyQdK-8JZ8S9AxAQ,28.0,29.78723404255319,1.2142857142857142,8.0,8.51063829787234,1.25,16.0,17.02127659574468,1.625,4.0,4.25531914893617,2.5,10.0,10.638297872340425,0.4,4.0,4.25531914893617,0.0,20.0,21.27659574468085,1.3,2.0,2.127659574468085,2.0,,,,2.0,2.127659574468085,3.0
55,player,Rxte0ifbSRSEOc9fT_DKng,,13,0,24.53974,53.7,50.9,13.0,4.1,9.1,20.6,12.8,1.1,1.2,26.1,-4.2,0.94,G,14.1,45.5,62.7,5.4,12.4,5.4-12.4,43.5,1.8,4.6,1.8-4.6,,3.5,7.8,3.5-7.8,1.5,1.6,1.5-1.6,,,,3.0,1.9,40.0,37.3,0.5,90.5,Rxte0ifbSRSEOc9fT_DKng,29.0,17.058823529411764,1.103448275862069,2.0,1.1764705882352942,1.5,11.0,6.470588235294119,0.7272727272727273,4.0,2.3529411764705883,0.75,5.0,2.941176470588235,1.0,10.0,5.88235294117647,0.8,71.0,41.76470588235294,1.0,8.0,4.705882352941177,1.75,22.0,12.941176470588237,1.3181818181818181,8.0,4.705882352941177,1.125
56,player,6Vm1huvAQAW2iZv36njEAg,,27,5,26.24691,54.5,52.8,17.5,4.3,15.7,12.6,11.9,2.1,2.7,14.7,-1.9,0.96,F,8.7,56.6,49.5,3.3,7.4,3.3-7.4,44.5,1.2,3.7,1.2-3.7,,2.1,3.7,2.1-3.7,0.9,1.3,0.9-1.3,,,,2.2,1.1,32.7,50.5,1.1,68.6,6Vm1huvAQAW2iZv36njEAg,75.0,29.527559055118108,0.7733333333333333,16.0,6.299212598425196,1.5,62.0,24.409448818897637,1.403225806451613,12.0,4.724409448818897,1.5833333333333333,10.0,3.937007874015748,0.7,8.0,3.149606299212598,1.125,41.0,16.141732283464567,0.8780487804878049,7.0,2.7559055118110236,1.1428571428571428,16.0,6.299212598425196,0.8125,5.0,1.968503937007874,1.6
57,player,ZWj5odFOQ-GIUM-hRDkg9w,,16,7,21.27604,42.9,41.1,9.7,4.4,11.0,26.7,20.3,1.3,0.0,20.0,-4.4,0.68,G,6.9,33.3,58.1,2.6,7.8,2.6-7.8,33.9,1.1,3.2,1.1-3.2,,1.5,4.5,1.5-4.5,0.6,0.8,0.6-0.8,,,,3.8,2.1,34.6,41.9,0.6,75.0,ZWj5odFOQ-GIUM-hRDkg9w,44.0,22.564102564102566,0.9772727272727273,,,,15.0,7.6923076923076925,1.0,,,,1.0,0.5128205128205128,0.0,10.0,5.128205128205128,1.1,114.0,58.46153846153847,0.7807017543859649,,,,11.0,5.641025641025641,1.0909090909090908,,,
58,player,3QYtDk6ZRo6iFgFNWnNeWg,,22,22,34.38939,54.5,51.1,16.3,2.9,14.0,17.8,12.8,1.5,2.3,28.5,-5.1,0.95,F,21.5,48.5,40.6,7.5,18.5,7.5-18.5,40.6,3.9,11.0,3.9-11.0,,3.6,7.5,3.6-7.5,2.7,3.0,2.7-3.0,,,,3.5,2.9,35.3,59.4,1.1,89.4,3QYtDk6ZRo6iFgFNWnNeWg,87.0,17.864476386036962,1.1839080459770115,7.0,1.4373716632443532,1.7142857142857142,67.0,13.75770020533881,1.2537313432835822,18.0,3.696098562628337,1.2777777777777777,72.0,14.784394250513348,1.2083333333333333,41.0,8.41889117043121,0.7317073170731707,134.0,27.51540041067762,0.835820895522388,11.0,2.2587268993839835,1.9090909090909092,33.0,6.7761806981519515,1.0606060606060606,14.0,2.8747433264887063,1.2857142857142858
59,player,JWWnrdhFSZuDpIPPLKFe1A,,12,8,24.05,64.9,59.7,75.3,12.2,29.8,8.9,16.3,1.0,6.4,17.7,-4.0,1.09,C,11.1,60.5,98.7,3.8,6.4,3.8-6.4,59.7,0.0,0.1,0.0-0.1,,3.8,6.3,3.8-6.3,3.4,4.8,3.4-4.8,,,,1.4,1.7,0.0,1.3,0.5,70.7,JWWnrdhFSZuDpIPPLKFe1A,5.0,3.4965034965034967,1.0,33.0,23.076923076923077,1.1515151515151516,18.0,12.587412587412588,1.4444444444444444,40.0,27.972027972027973,1.3,,,,,,,,,,31.0,21.678321678321677,1.3870967741935485,1.0,0.6993006993006993,2.0,8.0,5.594405594405594,1.625
60,player,uE5AncjAQ8iRipbSq6COZQ,,23,8,18.86377,44.5,41.7,19.1,5.0,19.1,7.1,12.6,1.3,0.9,14.0,-4.7,0.78,F,4.8,39.5,33.0,1.6,5.0,1.6-5.0,32.2,1.0,3.3,1.0-3.3,,0.7,1.7,0.7-1.7,0.7,1.0,0.7-1.0,,,,1.0,0.8,28.6,67.0,0.5,68.2,uE5AncjAQ8iRipbSq6COZQ,73.0,41.47727272727273,0.958904109589041,11.0,6.25,1.1818181818181819,34.0,19.318181818181817,0.9117647058823529,8.0,4.545454545454546,0.375,8.0,4.545454545454546,0.875,5.0,2.840909090909091,0.6,21.0,11.931818181818182,0.5238095238095238,8.0,4.545454545454546,1.25,6.0,3.4090909090909087,0.8333333333333334,2.0,1.1363636363636365,1.5
61,player,YkTuAQylQAako9NjRArGwg,,9,0,13.35,39.4,33.8,25.0,8.0,5.8,23.1,16.9,2.1,1.8,19.4,-5.2,0.66,G,3.9,45.0,50.0,1.3,4.4,1.3-4.4,30.0,0.3,2.2,0.3-2.2,,1.0,2.2,1.0-2.2,0.9,1.1,0.9-1.1,,,,2.0,1.0,15.0,50.0,0.6,80.0,YkTuAQylQAako9NjRArGwg,19.0,28.78787878787879,0.7894736842105263,1.0,1.5151515151515151,2.0,9.0,13.636363636363635,0.6666666666666666,2.0,3.0303030303030303,1.0,2.0,3.0303030303030303,0.0,3.0,4.545454545454546,1.0,14.0,21.21212121212121,0.2857142857142857,6.0,9.090909090909092,1.0,8.0,12.121212121212121,1.125,2.0,3.0303030303030303,2.0
62,player,10EdDtbYTlGH_Up-cMynxg,,13,0,9.32051,41.7,41.7,0.0,0.9,9.9,13.0,5.9,1.6,0.9,18.4,-3.5,0.78,G,3.1,36.4,45.8,1.2,3.7,1.2-3.7,33.3,0.6,2.0,0.6-2.0,,0.6,1.7,0.6-1.7,0.0,0.0,0.0-0.0,,,,0.8,0.2,30.8,54.2,0.3,,10EdDtbYTlGH_Up-cMynxg,19.0,26.76056338028169,0.5789473684210527,1.0,1.4084507042253522,0.0,17.0,23.943661971830984,1.1764705882352942,7.0,9.859154929577464,1.7142857142857142,2.0,2.8169014084507045,1.5,1.0,1.4084507042253522,0.0,22.0,30.985915492957744,1.0909090909090908,,,,2.0,2.8169014084507045,1.0,,,
63,player,P3CYcyCLTbOhj7OzDmWuUw,,6,3,13.91944,66.4,64.1,35.9,16.8,26.4,21.4,6.2,1.2,8.1,24.7,-7.7,1.25,C,10.0,64.1,100.0,4.2,6.5,4.2-6.5,64.1,0.0,0.0,0.0-0.0,,4.2,6.5,4.2-6.5,1.7,2.3,1.7-2.3,,,,1.5,0.5,,0.0,0.3,71.4,P3CYcyCLTbOhj7OzDmWuUw,1.0,0.847457627118644,0.0,41.0,34.74576271186441,1.4146341463414633,12.0,10.16949152542373,1.4166666666666667,33.0,27.966101694915253,1.4848484848484849,1.0,0.847457627118644,2.0,,,,,,,19.0,16.101694915254235,1.263157894736842,2.0,1.694915254237288,0.0,2.0,1.694915254237288,1.0
64,player,1IH3JXorRMuLZpAlvW65wg,,16,7,29.94063,60.0,55.3,30.3,4.0,15.0,11.0,16.8,1.8,2.6,14.7,0.6,1.0,F,10.4,55.1,40.2,3.4,7.6,3.4-7.6,44.3,1.7,4.6,1.7-4.6,,1.7,3.1,1.7-3.1,1.9,2.3,1.9-2.3,,,,2.3,1.8,37.0,59.8,1.1,83.8,1IH3JXorRMuLZpAlvW65wg,49.0,35.0,1.0,8.0,5.714285714285714,1.375,27.0,19.28571428571429,1.6296296296296295,28.0,20.0,1.0,2.0,1.4285714285714286,0.0,1.0,0.7142857142857143,0.0,,,,3.0,2.142857142857143,1.3333333333333333,6.0,4.285714285714286,0.6666666666666666,7.0,5.0,1.2857142857142858
65,player,niILHxGaRWWLS9s14TKeIQ,,15,0,15.54,52.7,48.2,50.0,9.1,13.2,19.3,14.9,1.8,0.0,21.4,-1.8,0.9,G,7.2,45.0,71.4,2.4,5.6,2.4-5.6,42.9,0.6,1.6,0.6-1.6,,1.8,4.0,1.8-4.0,1.8,2.8,1.8-2.8,,,,2.0,1.2,37.5,28.6,0.6,64.3,niILHxGaRWWLS9s14TKeIQ,36.0,18.181818181818183,1.0,6.0,3.0303030303030303,1.0,33.0,16.666666666666664,0.6363636363636364,3.0,1.5151515151515151,0.0,6.0,3.0303030303030303,2.0,15.0,7.575757575757576,1.2,54.0,27.27272727272727,1.3333333333333333,6.0,3.0303030303030303,1.0,27.0,13.636363636363635,0.4444444444444444,12.0,6.0606060606060606,0.0
66,player,P-JySniDQUeLQeiBMJUpEw,,11,0,17.68333,48.3,44.9,11.9,2.1,15.8,27.0,15.1,2.5,3.1,15.7,3.6,0.82,G,5.5,44.4,15.3,1.7,5.4,1.7-5.4,32.2,1.4,4.5,1.4-4.5,,0.4,0.8,0.4-0.8,0.6,0.6,0.6-0.6,,,,3.7,1.0,30.0,84.7,1.0,100.0,P-JySniDQUeLQeiBMJUpEw,51.0,50.495049504950494,0.9607843137254902,,,,20.0,19.801980198019802,1.0,2.0,1.9801980198019802,0.0,1.0,0.9900990099009901,0.0,7.0,6.9306930693069315,0.8571428571428571,15.0,14.85148514851485,1.3333333333333333,,,,,,,5.0,4.9504950495049505,0.6
67,player,UutoZGxSSN68MV467PNQ_w,,27,0,12.80988,49.8,46.1,20.2,4.3,17.7,5.3,10.8,1.0,5.0,19.1,1.0,0.89,F,5.2,40.3,48.1,1.8,4.8,1.8-4.8,37.2,0.9,2.5,0.9-2.5,,0.9,2.3,0.9-2.3,0.8,1.0,0.8-1.0,,,,0.5,0.6,34.3,51.9,0.3,80.8,UutoZGxSSN68MV467PNQ_w,84.0,48.275862068965516,0.6666666666666666,11.0,6.321839080459771,1.2727272727272727,46.0,26.436781609195403,1.4565217391304348,4.0,2.2988505747126435,1.25,1.0,0.5747126436781609,0.0,5.0,2.8735632183908044,1.6,5.0,2.8735632183908044,1.2,11.0,6.321839080459771,0.7272727272727273,3.0,1.7241379310344827,0.0,2.0,1.1494252873563218,1.0
68,player,yM7ksgI8QV6BK51jTuaEJQ,,11,0,4.77424,39.1,39.1,0.0,2.0,14.2,14.7,14.8,2.6,0.0,21.2,1.8,0.67,G,1.6,42.9,30.4,0.6,2.1,0.6-2.1,30.4,0.4,1.5,0.4-1.5,,0.3,0.6,0.3-0.6,0.0,0.0,0.0-0.0,,,,0.5,0.4,25.0,69.6,0.3,,yM7ksgI8QV6BK51jTuaEJQ,18.0,38.297872340425535,1.3888888888888888,2.0,4.25531914893617,2.0,11.0,23.404255319148938,1.8181818181818181,,,,1.0,2.127659574468085,0.0,1.0,2.127659574468085,0.0,9.0,19.148936170212767,0.5555555555555556,,,,3.0,6.382978723404255,0.6666666666666666,2.0,4.25531914893617,0.5
69,player,W-d9KuOjTImfv0Ip9HpN2w,,6,1,11.1,67.7,65.9,9.1,4.4,16.0,6.5,0.0,0.7,1.4,14.4,-5.0,1.36,F,5.2,100.0,18.2,1.8,3.7,1.8-3.7,50.0,1.2,3.0,1.2-3.0,,0.7,0.7,0.7-0.7,0.3,0.3,0.3-0.3,,,,0.5,0.0,38.9,81.8,0.2,100.0,W-d9KuOjTImfv0Ip9HpN2w,24.0,51.06382978723404,1.5,1.0,2.127659574468085,2.0,10.0,21.27659574468085,0.6,4.0,8.51063829787234,1.25,,,,1.0,2.127659574468085,2.0,2.0,4.25531914893617,1.0,3.0,6.382978723404255,1.3333333333333333,,,,2.0,4.25531914893617,2.5
70,player,Sf7Fn0teTXe9mxW8e3RUuQ,,28,15,30.62738,59.5,56.9,18.3,2.1,11.3,20.4,10.2,1.1,1.4,16.7,-3.9,1.07,G,13.0,61.3,59.2,5.1,10.1,5.1-10.1,50.0,1.4,4.1,1.4-4.1,,3.7,6.0,3.7-6.0,1.5,1.9,1.5-1.9,,,,4.6,1.2,33.6,40.8,0.8,80.8,Sf7Fn0teTXe9mxW8e3RUuQ,107.0,33.4375,1.0093457943925233,12.0,3.75,1.8333333333333333,104.0,32.5,1.2596153846153846,5.0,1.5625,1.0,3.0,0.9375,0.0,18.0,5.625,1.0555555555555556,58.0,18.125,1.2241379310344827,7.0,2.1875,1.1428571428571428,2.0,0.625,1.0,4.0,1.25,2.0
71,player,bFTVm7svRpSsVrBeh_tRUg,,24,0,4.13333,67.4,63.9,44.4,8.5,21.7,11.2,4.4,0.0,0.0,18.7,1.3,1.29,G,2.4,66.7,33.3,0.8,1.5,0.8-1.5,50.0,0.4,1.0,0.4-1.0,,0.3,0.5,0.3-0.5,0.5,0.7,0.5-0.7,,,,0.3,0.1,41.7,66.7,0.0,75.0,bFTVm7svRpSsVrBeh_tRUg,10.0,18.51851851851852,2.2,4.0,7.4074074074074066,1.0,14.0,25.925925925925924,1.7142857142857142,2.0,3.7037037037037033,0.0,,,,,,,14.0,25.925925925925924,0.8571428571428571,4.0,7.4074074074074066,0.0,4.0,7.4074074074074066,1.5,2.0,3.7037037037037033,2.0
